Time,SpO2(%),Pulse Rate(bpm),Motion,SpO2 Reminder,PR Reminder,Unnamed: 6
"07:05:42AM Feb 7, 2022",96,66,0,0,0,
"07:05:46AM Feb 7, 2022",95,70,0,0,0,
"07:05:50AM Feb 7, 2022",95,75,0,0,0,
"07:05:54AM Feb 7, 2022",95,72,0,0,0,
"07:05:58AM Feb 7, 2022",94,71,0,0,0,
"07:06:02AM Feb 7, 2022",94,69,0,0,0,
"07:06:06AM Feb 7, 2022",95,75,0,0,0,
"07:06:10AM Feb 7, 2022",95,77,0,0,0,
"07:06:14AM Feb 7, 2022",95,73,0,0,0,
"07:06:18AM Feb 7, 2022",95,73,0,0,0,
"07:06:22AM Feb 7, 2022",96,69,1,0,0,
"07:06:26AM Feb 7, 2022",96,71,0,0,0,
"07:06:30AM Feb 7, 2022",96,73,0,0,0,
"07:06:34AM Feb 7, 2022",96,73,0,0,0,
"07:06:38AM Feb 7, 2022",96,71,0,0,0,
"07:06:42AM Feb 7, 2022",96,71,0,0,0,
"07:06:46AM Feb 7, 2022",96,73,0,0,0,
"07:06:50AM Feb 7, 2022",96,68,0,0,0,
"07:06:54AM Feb 7, 2022",96,69,0,0,0,
"07:06:58AM Feb 7, 2022",96,70,0,0,0,
"07:07:02AM Feb 7, 2022",97,75,0,0,0,
"07:07:06AM Feb 7, 2022",97,78,0,0,0,
"07:07:10AM Feb 7, 2022",96,76,0,0,0,
"07:07:14AM Feb 7, 2022",96,76,0,0,0,
"07:07:18AM Feb 7, 2022",96,81,0,0,0,
"07:07:22AM Feb 7, 2022",96,76,0,0,0,
"07:07:26AM Feb 7, 2022",96,67,0,0,0,
"07:07:30AM Feb 7, 2022",96,68,0,0,0,
"07:07:34AM Feb 7, 2022",95,79,0,0,0,
"07:07:38AM Feb 7, 2022",95,78,0,0,0,
"07:07:42AM Feb 7, 2022",95,79,0,0,0,
"07:07:46AM Feb 7, 2022",96,73,0,0,0,
"07:07:50AM Feb 7, 2022",95,65,1,0,0,
"07:07:54AM Feb 7, 2022",95,65,0,0,0,
"07:07:58AM Feb 7, 2022",95,75,0,0,0,
"07:08:02AM Feb 7, 2022",95,75,0,0,0,
"07:08:06AM Feb 7, 2022",96,76,0,0,0,
"07:08:10AM Feb 7, 2022",96,70,0,0,0,
"07:08:14AM Feb 7, 2022",96,71,0,0,0,
"07:08:18AM Feb 7, 2022",97,73,0,0,0,
"07:08:22AM Feb 7, 2022",97,76,0,0,0,
"07:08:26AM Feb 7, 2022",96,73,0,0,0,
"07:08:30AM Feb 7, 2022",96,73,0,0,0,
"07:08:34AM Feb 7, 2022",95,70,0,0,0,
"07:08:38AM Feb 7, 2022",96,74,0,0,0,
"07:08:42AM Feb 7, 2022",96,75,0,0,0,
"07:08:46AM Feb 7, 2022",95,68,0,0,0,
"07:08:50AM Feb 7, 2022",96,72,0,0,0,
"07:08:54AM Feb 7, 2022",95,67,0,0,0,
"07:08:58AM Feb 7, 2022",95,69,0,0,0,
"07:09:02AM Feb 7, 2022",95,71,0,0,0,
"07:09:06AM Feb 7, 2022",95,75,1,0,0,
"07:09:10AM Feb 7, 2022",95,73,0,0,0,
"07:09:14AM Feb 7, 2022",96,76,0,0,0,
"07:09:18AM Feb 7, 2022",96,73,0,0,0,
"07:09:22AM Feb 7, 2022",96,72,0,0,0,
"07:09:26AM Feb 7, 2022",96,72,0,0,0,
"07:09:30AM Feb 7, 2022",95,71,1,0,0,
"07:09:34AM Feb 7, 2022",95,73,0,0,0,
"07:09:38AM Feb 7, 2022",95,73,0,0,0,
"07:09:42AM Feb 7, 2022",95,72,0,0,0,
"07:09:46AM Feb 7, 2022",95,71,0,0,0,
"07:09:50AM Feb 7, 2022",95,70,0,0,0,
"07:09:54AM Feb 7, 2022",95,68,0,0,0,
"07:09:58AM Feb 7, 2022",95,73,0,0,0,
"07:10:02AM Feb 7, 2022",96,72,0,0,0,
"07:10:06AM Feb 7, 2022",96,67,1,0,0,
"07:10:10AM Feb 7, 2022",96,69,0,0,0,
"07:10:14AM Feb 7, 2022",96,69,0,0,0,
"07:10:18AM Feb 7, 2022",96,75,0,0,0,
"07:10:22AM Feb 7, 2022",96,80,0,0,0,
"07:10:26AM Feb 7, 2022",96,75,0,0,0,
"07:10:30AM Feb 7, 2022",96,69,0,0,0,
"07:10:34AM Feb 7, 2022",96,68,0,0,0,
"07:10:38AM Feb 7, 2022",96,77,0,0,0,
"07:10:42AM Feb 7, 2022",96,76,0,0,0,
"07:10:46AM Feb 7, 2022",95,71,0,0,0,
"07:10:50AM Feb 7, 2022",94,69,0,0,0,
"07:10:54AM Feb 7, 2022",94,71,0,0,0,
"07:10:58AM Feb 7, 2022",94,70,0,0,0,
"07:11:02AM Feb 7, 2022",94,73,0,0,0,
"07:11:06AM Feb 7, 2022",95,72,0,0,0,
"07:11:10AM Feb 7, 2022",95,69,0,0,0,
"07:11:14AM Feb 7, 2022",96,66,0,0,0,
"07:11:18AM Feb 7, 2022",96,67,1,0,0,
"07:11:22AM Feb 7, 2022",96,68,1,0,0,
"07:11:26AM Feb 7, 2022",96,69,0,0,0,
"07:11:30AM Feb 7, 2022",97,65,1,0,0,
"07:11:34AM Feb 7, 2022",97,60,0,0,0,
"07:11:38AM Feb 7, 2022",97,69,1,0,0,
"07:11:42AM Feb 7, 2022",96,71,0,0,0,
"07:11:46AM Feb 7, 2022",96,72,1,0,0,
"07:11:50AM Feb 7, 2022",95,67,0,0,0,
"07:11:54AM Feb 7, 2022",96,71,0,0,0,
"07:11:58AM Feb 7, 2022",95,78,1,0,0,
"07:12:02AM Feb 7, 2022",95,80,0,0,0,
"07:12:06AM Feb 7, 2022",95,77,0,0,0,
"07:12:10AM Feb 7, 2022",95,69,0,0,0,
"07:12:14AM Feb 7, 2022",96,72,0,0,0,
"07:12:18AM Feb 7, 2022",96,73,0,0,0,
"07:12:22AM Feb 7, 2022",95,70,0,0,0,
"07:12:26AM Feb 7, 2022",96,72,0,0,0,
"07:12:30AM Feb 7, 2022",96,75,0,0,0,
"07:12:34AM Feb 7, 2022",96,72,0,0,0,
"07:12:38AM Feb 7, 2022",95,73,16,0,0,
"07:12:42AM Feb 7, 2022",95,73,19,0,0,
"07:12:46AM Feb 7, 2022",94,74,48,0,0,
"07:12:50AM Feb 7, 2022",94,74,25,0,0,
"07:12:54AM Feb 7, 2022",94,74,12,0,0,
"07:12:58AM Feb 7, 2022",94,74,0,0,0,
"07:13:02AM Feb 7, 2022",95,72,0,0,0,
"07:13:06AM Feb 7, 2022",95,76,0,0,0,
"07:13:10AM Feb 7, 2022",96,79,1,0,0,
"07:13:14AM Feb 7, 2022",96,86,0,0,0,
"07:13:18AM Feb 7, 2022",97,90,0,0,0,
"07:13:22AM Feb 7, 2022",97,85,0,0,0,
"07:13:26AM Feb 7, 2022",98,79,0,0,0,
"07:13:30AM Feb 7, 2022",98,78,15,0,0,
"07:13:34AM Feb 7, 2022",98,78,22,0,0,
"07:13:38AM Feb 7, 2022",98,78,2,0,0,
"07:13:42AM Feb 7, 2022",98,78,0,0,0,
"07:13:46AM Feb 7, 2022",98,79,0,0,0,
"07:13:50AM Feb 7, 2022",98,84,0,0,0,
"07:13:54AM Feb 7, 2022",98,80,0,0,0,
"07:13:58AM Feb 7, 2022",97,73,0,0,0,
"07:14:02AM Feb 7, 2022",97,75,0,0,0,
"07:14:06AM Feb 7, 2022",98,76,0,0,0,
"07:14:10AM Feb 7, 2022",98,78,0,0,0,
"07:14:14AM Feb 7, 2022",98,78,0,0,0,
"07:14:18AM Feb 7, 2022",98,67,0,0,0,
"07:14:22AM Feb 7, 2022",98,61,0,0,0,
"07:14:26AM Feb 7, 2022",98,63,0,0,0,
"07:14:30AM Feb 7, 2022",98,66,0,0,0,
"07:14:34AM Feb 7, 2022",98,67,0,0,0,
"07:14:38AM Feb 7, 2022",98,73,0,0,0,
"07:14:42AM Feb 7, 2022",98,75,0,0,0,
"07:14:46AM Feb 7, 2022",98,77,0,0,0,
"07:14:50AM Feb 7, 2022",97,76,0,0,0,
"07:14:54AM Feb 7, 2022",97,74,0,0,0,
"07:14:58AM Feb 7, 2022",97,65,0,0,0,
"07:15:02AM Feb 7, 2022",97,59,0,0,0,
"07:15:06AM Feb 7, 2022",97,69,0,0,0,
"07:15:10AM Feb 7, 2022",97,73,0,0,0,
"07:15:14AM Feb 7, 2022",97,71,0,0,0,
"07:15:18AM Feb 7, 2022",97,72,0,0,0,
"07:15:22AM Feb 7, 2022",97,70,0,0,0,
"07:15:26AM Feb 7, 2022",96,74,0,0,0,
"07:15:30AM Feb 7, 2022",96,72,0,0,0,
"07:15:34AM Feb 7, 2022",96,72,0,0,0,
"07:15:38AM Feb 7, 2022",96,72,0,0,0,
"07:15:42AM Feb 7, 2022",96,69,0,0,0,
"07:15:46AM Feb 7, 2022",96,67,0,0,0,
"07:15:50AM Feb 7, 2022",96,67,0,0,0,
"07:15:54AM Feb 7, 2022",96,72,0,0,0,
"07:15:58AM Feb 7, 2022",96,79,0,0,0,
"07:16:02AM Feb 7, 2022",96,72,0,0,0,
"07:16:06AM Feb 7, 2022",97,71,0,0,0,
"07:16:10AM Feb 7, 2022",97,74,0,0,0,
"07:16:14AM Feb 7, 2022",97,71,0,0,0,
"07:16:18AM Feb 7, 2022",97,68,0,0,0,
"07:16:22AM Feb 7, 2022",98,64,0,0,0,
"07:16:26AM Feb 7, 2022",97,68,0,0,0,
"07:16:30AM Feb 7, 2022",97,67,0,0,0,
"07:16:34AM Feb 7, 2022",97,68,0,0,0,
"07:16:38AM Feb 7, 2022",97,65,0,0,0,
"07:16:42AM Feb 7, 2022",97,61,0,0,0,
"07:16:46AM Feb 7, 2022",97,57,0,0,0,
"07:16:50AM Feb 7, 2022",97,63,0,0,0,
"07:16:54AM Feb 7, 2022",97,57,0,0,0,
"07:16:58AM Feb 7, 2022",97,60,0,0,0,
"07:17:02AM Feb 7, 2022",97,75,0,0,0,
"07:17:06AM Feb 7, 2022",97,73,0,0,0,
"07:17:10AM Feb 7, 2022",97,73,0,0,0,
"07:17:14AM Feb 7, 2022",97,76,0,0,0,
"07:17:18AM Feb 7, 2022",97,74,0,0,0,
"07:17:22AM Feb 7, 2022",98,71,0,0,0,
"07:17:26AM Feb 7, 2022",98,72,0,0,0,
"07:17:30AM Feb 7, 2022",97,73,0,0,0,
"07:17:34AM Feb 7, 2022",97,71,0,0,0,
"07:17:38AM Feb 7, 2022",96,68,0,0,0,
"07:17:42AM Feb 7, 2022",97,69,0,0,0,
"07:17:46AM Feb 7, 2022",97,64,0,0,0,
"07:17:50AM Feb 7, 2022",97,70,0,0,0,
"07:17:54AM Feb 7, 2022",97,72,0,0,0,
"07:17:58AM Feb 7, 2022",97,66,0,0,0,
"07:18:02AM Feb 7, 2022",97,65,0,0,0,
"07:18:06AM Feb 7, 2022",97,69,0,0,0,
"07:18:10AM Feb 7, 2022",97,64,0,0,0,
"07:18:14AM Feb 7, 2022",97,69,0,0,0,
"07:18:18AM Feb 7, 2022",97,73,0,0,0,
"07:18:22AM Feb 7, 2022",97,64,0,0,0,
"07:18:26AM Feb 7, 2022",97,60,0,0,0,
"07:18:30AM Feb 7, 2022",97,60,0,0,0,
"07:18:34AM Feb 7, 2022",97,67,0,0,0,
"07:18:38AM Feb 7, 2022",97,72,0,0,0,
"07:18:42AM Feb 7, 2022",97,72,0,0,0,
"07:18:46AM Feb 7, 2022",97,68,0,0,0,
"07:18:50AM Feb 7, 2022",97,66,0,0,0,
"07:18:54AM Feb 7, 2022",97,69,0,0,0,
"07:18:58AM Feb 7, 2022",97,66,0,0,0,
"07:19:02AM Feb 7, 2022",97,62,0,0,0,
"07:19:06AM Feb 7, 2022",97,64,0,0,0,
"07:19:10AM Feb 7, 2022",97,66,0,0,0,
"07:19:14AM Feb 7, 2022",97,65,0,0,0,
"07:19:18AM Feb 7, 2022",97,66,0,0,0,
"07:19:22AM Feb 7, 2022",97,66,0,0,0,
"07:19:26AM Feb 7, 2022",97,68,0,0,0,
"07:19:30AM Feb 7, 2022",97,66,0,0,0,
"07:19:34AM Feb 7, 2022",97,63,0,0,0,
"07:19:38AM Feb 7, 2022",97,65,0,0,0,
"07:19:42AM Feb 7, 2022",97,66,0,0,0,
"07:19:46AM Feb 7, 2022",97,72,0,0,0,
"07:19:50AM Feb 7, 2022",97,73,0,0,0,
"07:19:54AM Feb 7, 2022",97,66,0,0,0,
"07:19:58AM Feb 7, 2022",97,63,0,0,0,
"07:20:02AM Feb 7, 2022",97,67,0,0,0,
"07:20:06AM Feb 7, 2022",97,70,0,0,0,
"07:20:10AM Feb 7, 2022",97,66,0,0,0,
"07:20:14AM Feb 7, 2022",97,70,0,0,0,
"07:20:18AM Feb 7, 2022",97,73,0,0,0,
"07:20:22AM Feb 7, 2022",98,77,0,0,0,
"07:20:26AM Feb 7, 2022",98,76,0,0,0,
"07:20:30AM Feb 7, 2022",97,73,0,0,0,
"07:20:34AM Feb 7, 2022",97,70,0,0,0,
"07:20:38AM Feb 7, 2022",97,70,0,0,0,
"07:20:42AM Feb 7, 2022",96,75,0,0,0,
"07:20:46AM Feb 7, 2022",96,75,0,0,0,
"07:20:50AM Feb 7, 2022",96,70,0,0,0,
"07:20:54AM Feb 7, 2022",96,73,0,0,0,
"07:20:58AM Feb 7, 2022",95,76,0,0,0,
"07:21:02AM Feb 7, 2022",94,77,0,0,0,
"07:21:06AM Feb 7, 2022",95,77,0,0,0,
"07:21:10AM Feb 7, 2022",95,72,0,0,0,
"07:21:14AM Feb 7, 2022",95,69,0,0,0,
"07:21:18AM Feb 7, 2022",96,70,0,0,0,
"07:21:22AM Feb 7, 2022",96,70,0,0,0,
"07:21:26AM Feb 7, 2022",96,71,0,0,0,
"07:21:30AM Feb 7, 2022",96,74,0,0,0,
"07:21:34AM Feb 7, 2022",96,72,0,0,0,
"07:21:38AM Feb 7, 2022",97,69,0,0,0,
"07:21:42AM Feb 7, 2022",97,70,0,0,0,
"07:21:46AM Feb 7, 2022",97,70,0,0,0,
"07:21:50AM Feb 7, 2022",96,72,0,0,0,
"07:21:54AM Feb 7, 2022",97,76,0,0,0,
"07:21:58AM Feb 7, 2022",97,71,0,0,0,
"07:22:02AM Feb 7, 2022",97,67,0,0,0,
"07:22:06AM Feb 7, 2022",97,70,0,0,0,
"07:22:10AM Feb 7, 2022",97,72,0,0,0,
"07:22:14AM Feb 7, 2022",97,69,0,0,0,
"07:22:18AM Feb 7, 2022",97,74,0,0,0,
"07:22:22AM Feb 7, 2022",97,74,0,0,0,
"07:22:26AM Feb 7, 2022",97,71,0,0,0,
"07:22:30AM Feb 7, 2022",97,71,2,0,0,
"07:22:34AM Feb 7, 2022",97,71,15,0,0,
"07:22:38AM Feb 7, 2022",97,71,0,0,0,
"07:22:42AM Feb 7, 2022",97,71,0,0,0,
"07:22:46AM Feb 7, 2022",97,71,0,0,0,
"07:22:50AM Feb 7, 2022",97,67,0,0,0,
"07:22:54AM Feb 7, 2022",97,67,0,0,0,
"07:22:58AM Feb 7, 2022",97,59,0,0,0,
"07:23:02AM Feb 7, 2022",96,62,0,0,0,
"07:23:06AM Feb 7, 2022",95,62,0,0,0,
"07:23:10AM Feb 7, 2022",95,66,0,0,0,
"07:23:14AM Feb 7, 2022",95,73,0,0,0,
"07:23:18AM Feb 7, 2022",95,68,0,0,0,
"07:23:22AM Feb 7, 2022",95,67,0,0,0,
"07:23:26AM Feb 7, 2022",95,67,0,0,0,
"07:23:30AM Feb 7, 2022",96,66,0,0,0,
"07:23:34AM Feb 7, 2022",97,63,0,0,0,
"07:23:38AM Feb 7, 2022",98,64,0,0,0,
"07:23:42AM Feb 7, 2022",98,58,0,0,0,
"07:23:46AM Feb 7, 2022",98,59,0,0,0,
"07:23:50AM Feb 7, 2022",98,58,0,0,0,
"07:23:54AM Feb 7, 2022",98,57,0,0,0,
"07:23:58AM Feb 7, 2022",98,63,0,0,0,
"07:24:02AM Feb 7, 2022",97,65,0,0,0,
"07:24:06AM Feb 7, 2022",97,68,0,0,0,
"07:24:10AM Feb 7, 2022",97,68,0,0,0,
"07:24:14AM Feb 7, 2022",96,68,0,0,0,
"07:24:18AM Feb 7, 2022",97,66,0,0,0,
"07:24:22AM Feb 7, 2022",96,63,0,0,0,
"07:24:26AM Feb 7, 2022",96,64,0,0,0,
"07:24:30AM Feb 7, 2022",96,63,0,0,0,
"07:24:34AM Feb 7, 2022",95,65,0,0,0,
"07:24:38AM Feb 7, 2022",95,65,0,0,0,
"07:24:42AM Feb 7, 2022",96,69,0,0,0,
"07:24:46AM Feb 7, 2022",97,72,0,0,0,
"07:24:50AM Feb 7, 2022",97,73,0,0,0,
"07:24:54AM Feb 7, 2022",97,73,0,0,0,
"07:24:58AM Feb 7, 2022",97,71,0,0,0,
"07:25:02AM Feb 7, 2022",98,70,1,0,0,
"07:25:06AM Feb 7, 2022",98,70,8,0,0,
"07:25:10AM Feb 7, 2022",98,70,6,0,0,
"07:25:14AM Feb 7, 2022",97,69,0,0,0,
"07:25:18AM Feb 7, 2022",97,69,0,0,0,
"07:25:22AM Feb 7, 2022",97,69,0,0,0,
"07:25:26AM Feb 7, 2022",97,69,0,0,0,
"07:25:30AM Feb 7, 2022",97,70,0,0,0,
"07:25:34AM Feb 7, 2022",96,71,0,0,0,
"07:25:38AM Feb 7, 2022",96,71,3,0,0,
"07:25:42AM Feb 7, 2022",96,71,0,0,0,
"07:25:46AM Feb 7, 2022",96,71,1,0,0,
"07:25:50AM Feb 7, 2022",96,71,0,0,0,
"07:25:54AM Feb 7, 2022",95,71,0,0,0,
"07:25:58AM Feb 7, 2022",95,71,0,0,0,
"07:26:02AM Feb 7, 2022",95,71,2,0,0,
"07:26:06AM Feb 7, 2022",95,71,0,0,0,
"07:26:10AM Feb 7, 2022",95,71,0,0,0,
"07:26:14AM Feb 7, 2022",95,71,0,0,0,
"07:26:18AM Feb 7, 2022",95,71,0,0,0,
"07:26:22AM Feb 7, 2022",96,68,0,0,0,
"07:26:26AM Feb 7, 2022",95,69,0,0,0,
"07:26:30AM Feb 7, 2022",95,69,0,0,0,
"07:26:34AM Feb 7, 2022",96,66,0,0,0,
"07:26:38AM Feb 7, 2022",97,64,0,0,0,
"07:26:42AM Feb 7, 2022",98,71,0,0,0,
"07:26:46AM Feb 7, 2022",98,71,0,0,0,
"07:26:50AM Feb 7, 2022",98,71,0,0,0,
"07:26:54AM Feb 7, 2022",98,74,0,0,0,
"07:26:58AM Feb 7, 2022",98,74,0,0,0,
"07:27:02AM Feb 7, 2022",98,72,0,0,0,
"07:27:06AM Feb 7, 2022",98,72,1,0,0,
"07:27:10AM Feb 7, 2022",98,72,0,0,0,
"07:27:14AM Feb 7, 2022",98,72,0,0,0,
"07:27:18AM Feb 7, 2022",97,65,0,0,0,
"07:27:22AM Feb 7, 2022",97,65,0,0,0,
"07:27:26AM Feb 7, 2022",98,75,0,0,0,
"07:27:30AM Feb 7, 2022",97,72,0,0,0,
"07:27:34AM Feb 7, 2022",97,71,1,0,0,
"07:27:38AM Feb 7, 2022",98,68,0,0,0,
"07:27:42AM Feb 7, 2022",98,73,0,0,0,
"07:27:46AM Feb 7, 2022",97,67,1,0,0,
"07:27:50AM Feb 7, 2022",97,67,0,0,0,
"07:27:54AM Feb 7, 2022",97,75,0,0,0,
"07:27:58AM Feb 7, 2022",98,68,0,0,0,
"07:28:02AM Feb 7, 2022",98,71,0,0,0,
"07:28:06AM Feb 7, 2022",98,67,0,0,0,
"07:28:10AM Feb 7, 2022",97,65,0,0,0,
"07:28:14AM Feb 7, 2022",98,72,0,0,0,
"07:28:18AM Feb 7, 2022",98,73,0,0,0,
"07:28:22AM Feb 7, 2022",97,69,0,0,0,
"07:28:26AM Feb 7, 2022",97,72,0,0,0,
"07:28:30AM Feb 7, 2022",97,76,0,0,0,
"07:28:34AM Feb 7, 2022",98,81,0,0,0,
"07:28:38AM Feb 7, 2022",97,73,0,0,0,
"07:28:42AM Feb 7, 2022",97,69,0,0,0,
"07:28:46AM Feb 7, 2022",97,71,0,0,0,
"07:28:50AM Feb 7, 2022",97,71,0,0,0,
"07:28:54AM Feb 7, 2022",98,74,0,0,0,
"07:28:58AM Feb 7, 2022",97,72,0,0,0,
"07:29:02AM Feb 7, 2022",97,77,0,0,0,
"07:29:06AM Feb 7, 2022",97,78,0,0,0,
"07:29:10AM Feb 7, 2022",97,64,0,0,0,
"07:29:14AM Feb 7, 2022",97,63,0,0,0,
"07:29:18AM Feb 7, 2022",97,64,0,0,0,
"07:29:22AM Feb 7, 2022",97,73,0,0,0,
"07:29:26AM Feb 7, 2022",97,72,0,0,0,
"07:29:30AM Feb 7, 2022",97,73,0,0,0,
"07:29:34AM Feb 7, 2022",97,73,0,0,0,
"07:29:38AM Feb 7, 2022",96,73,0,0,0,
"07:29:42AM Feb 7, 2022",96,71,0,0,0,
"07:29:46AM Feb 7, 2022",97,68,0,0,0,
"07:29:50AM Feb 7, 2022",97,70,0,0,0,
"07:29:54AM Feb 7, 2022",97,72,0,0,0,
"07:29:58AM Feb 7, 2022",97,72,1,0,0,
"07:30:02AM Feb 7, 2022",97,73,0,0,0,
"07:30:06AM Feb 7, 2022",97,74,0,0,0,
"07:30:10AM Feb 7, 2022",97,71,0,0,0,
"07:30:14AM Feb 7, 2022",97,72,0,0,0,
"07:30:18AM Feb 7, 2022",97,70,0,0,0,
"07:30:22AM Feb 7, 2022",97,70,0,0,0,
"07:30:26AM Feb 7, 2022",97,66,0,0,0,
"07:30:30AM Feb 7, 2022",97,71,0,0,0,
"07:30:34AM Feb 7, 2022",97,73,0,0,0,
"07:30:38AM Feb 7, 2022",97,73,0,0,0,
"07:30:42AM Feb 7, 2022",97,74,0,0,0,
"07:30:46AM Feb 7, 2022",97,77,0,0,0,
"07:30:50AM Feb 7, 2022",97,75,0,0,0,
"07:30:54AM Feb 7, 2022",97,75,0,0,0,
"07:30:58AM Feb 7, 2022",97,78,0,0,0,
"07:31:02AM Feb 7, 2022",96,78,0,0,0,
"07:31:06AM Feb 7, 2022",96,77,1,0,0,
"07:31:10AM Feb 7, 2022",96,78,0,0,0,
"07:31:14AM Feb 7, 2022",96,78,0,0,0,
"07:31:18AM Feb 7, 2022",96,77,0,0,0,
"07:31:22AM Feb 7, 2022",96,75,0,0,0,
"07:31:26AM Feb 7, 2022",96,68,0,0,0,
"07:31:30AM Feb 7, 2022",96,68,0,0,0,
"07:31:34AM Feb 7, 2022",96,77,0,0,0,
"07:31:38AM Feb 7, 2022",96,80,0,0,0,
"07:31:42AM Feb 7, 2022",96,79,0,0,0,
"07:31:46AM Feb 7, 2022",96,76,0,0,0,
"07:31:50AM Feb 7, 2022",97,75,0,0,0,
"07:31:54AM Feb 7, 2022",97,77,0,0,0,
"07:31:58AM Feb 7, 2022",97,70,0,0,0,
"07:32:02AM Feb 7, 2022",97,75,0,0,0,
"07:32:06AM Feb 7, 2022",97,75,0,0,0,
"07:32:10AM Feb 7, 2022",97,76,0,0,0,
"07:32:14AM Feb 7, 2022",97,80,0,0,0,
"07:32:18AM Feb 7, 2022",97,77,0,0,0,
"07:32:22AM Feb 7, 2022",97,77,14,0,0,
"07:32:26AM Feb 7, 2022",97,77,28,0,0,
"07:32:30AM Feb 7, 2022",97,77,27,0,0,
"07:32:34AM Feb 7, 2022",97,77,7,0,0,
"07:32:38AM Feb 7, 2022",96,78,0,0,0,
"07:32:42AM Feb 7, 2022",97,79,0,0,0,
"07:32:46AM Feb 7, 2022",97,80,6,0,0,
"07:32:50AM Feb 7, 2022",97,78,1,0,0,
"07:32:54AM Feb 7, 2022",97,82,0,0,0,
"07:32:58AM Feb 7, 2022",97,76,0,0,0,
"07:33:02AM Feb 7, 2022",98,71,0,0,0,
"07:33:06AM Feb 7, 2022",98,73,0,0,0,
"07:33:10AM Feb 7, 2022",98,79,0,0,0,
"07:33:14AM Feb 7, 2022",98,78,1,0,0,
"07:33:18AM Feb 7, 2022",98,73,0,0,0,
"07:33:22AM Feb 7, 2022",98,69,0,0,0,
"07:33:26AM Feb 7, 2022",98,62,0,0,0,
"07:33:30AM Feb 7, 2022",98,66,0,0,0,
"07:33:34AM Feb 7, 2022",98,67,0,0,0,
"07:33:38AM Feb 7, 2022",98,70,0,0,0,
"07:33:42AM Feb 7, 2022",98,70,0,0,0,
"07:33:46AM Feb 7, 2022",98,72,0,0,0,
"07:33:50AM Feb 7, 2022",98,75,0,0,0,
"07:33:54AM Feb 7, 2022",98,72,0,0,0,
"07:33:58AM Feb 7, 2022",97,69,1,0,0,
"07:34:02AM Feb 7, 2022",97,69,1,0,0,
"07:34:06AM Feb 7, 2022",97,69,0,0,0,
"07:34:10AM Feb 7, 2022",97,68,0,0,0,
"07:34:14AM Feb 7, 2022",97,71,0,0,0,
"07:34:18AM Feb 7, 2022",97,74,3,0,0,
"07:34:22AM Feb 7, 2022",97,76,3,0,0,
"07:34:26AM Feb 7, 2022",97,74,0,0,0,
"07:34:30AM Feb 7, 2022",97,71,4,0,0,
"07:34:34AM Feb 7, 2022",97,67,0,0,0,
"07:34:38AM Feb 7, 2022",97,62,0,0,0,
"07:34:42AM Feb 7, 2022",97,63,0,0,0,
"07:34:46AM Feb 7, 2022",97,64,1,0,0,
"07:34:50AM Feb 7, 2022",98,67,0,0,0,
"07:34:54AM Feb 7, 2022",98,73,0,0,0,
"07:34:58AM Feb 7, 2022",98,67,0,0,0,
"07:35:02AM Feb 7, 2022",98,66,8,0,0,
"07:35:06AM Feb 7, 2022",98,67,0,0,0,
"07:35:10AM Feb 7, 2022",97,71,0,0,0,
"07:35:14AM Feb 7, 2022",97,71,0,0,0,
"07:35:18AM Feb 7, 2022",97,69,1,0,0,
"07:35:22AM Feb 7, 2022",96,68,1,0,0,
"07:35:26AM Feb 7, 2022",96,66,4,0,0,
"07:35:30AM Feb 7, 2022",96,68,0,0,0,
"07:35:34AM Feb 7, 2022",96,70,0,0,0,
"07:35:38AM Feb 7, 2022",96,70,0,0,0,
"07:35:42AM Feb 7, 2022",95,71,0,0,0,
"07:35:46AM Feb 7, 2022",95,74,0,0,0,
"07:35:50AM Feb 7, 2022",96,73,0,0,0,
"07:35:54AM Feb 7, 2022",98,75,0,0,0,
"07:35:58AM Feb 7, 2022",98,76,0,0,0,
"07:36:02AM Feb 7, 2022",98,73,0,0,0,
"07:36:06AM Feb 7, 2022",98,73,0,0,0,
"07:36:10AM Feb 7, 2022",98,72,0,0,0,
"07:36:14AM Feb 7, 2022",98,72,7,0,0,
"07:36:18AM Feb 7, 2022",98,69,0,0,0,
"07:36:22AM Feb 7, 2022",97,70,0,0,0,
"07:36:26AM Feb 7, 2022",97,71,0,0,0,
"07:36:30AM Feb 7, 2022",97,70,0,0,0,
"07:36:34AM Feb 7, 2022",96,64,0,0,0,
"07:36:38AM Feb 7, 2022",95,68,0,0,0,
"07:36:42AM Feb 7, 2022",93,66,0,0,0,
"07:36:46AM Feb 7, 2022",95,59,0,0,0,
"07:36:50AM Feb 7, 2022",97,70,0,0,0,
"07:36:54AM Feb 7, 2022",97,74,0,0,0,
"07:36:58AM Feb 7, 2022",97,72,0,0,0,
"07:37:02AM Feb 7, 2022",98,74,0,0,0,
"07:37:06AM Feb 7, 2022",98,71,1,0,0,
"07:37:10AM Feb 7, 2022",98,65,1,0,0,
"07:37:14AM Feb 7, 2022",98,67,0,0,0,
"07:37:18AM Feb 7, 2022",97,67,1,0,0,
"07:37:22AM Feb 7, 2022",97,67,4,0,0,
"07:37:26AM Feb 7, 2022",97,69,0,0,0,
"07:37:30AM Feb 7, 2022",96,68,0,0,0,
"07:37:34AM Feb 7, 2022",94,67,0,0,0,
"07:37:38AM Feb 7, 2022",96,70,0,0,0,
